,gen,class,primary_cat,sub_cat,infr_desc,infr_date,harm,sex,party,dup,year,event_unique_id,subject,notes,
183,Male,2011,Alcohol,NA,driving while intoxicated and possession of marijuana,3/5/08,1,0,1,0,2008,2008-03-05_Alcohol_1_0_1_0,1,,
184,Male,2010,Disorderly Conduct,NA,verbally abusive and uncooperatvie w/ uhs,2/8/08,0,0,0,0,2008,2008-02-08_Disorderly Conduct_0_0_0_0,1,,
185,Female,2009,Theft,NA,"while intoxicated, took pizza from frist center w/o paying for it.",2/9/08,0,0,1,0,2008,2008-02-09_Theft_0_0_1_0,1,,
186,Male,2009,Theft,NA,placed 2 packets of cookies inside open bag of chips in wawa,2/16/08,0,0,0,0,2008,2008-02-16_Theft_0_0_0_0,1,,
187,Male,2009,Alcohol,NA,serving,3/1/08,0,0,1,0,2008,2008-03-01_Alcohol_0_0_1_0,1,,
188,Male,2010,Health and Safety,NA,student had been smoking in room and hid under bed from public safety.,1/25/08,0,0,0,0,2008,2008-01-25_Health and Safety_0_0_0_0,1,,
189,Male,2011,Alcohol,NA,making alcohol available to a minor and participating in a drinking game in your dorm room,1/20/08,0,0,1,0,2008,2008-01-20_Alcohol_0_0_1_0,1,,
190,Female,2008,Disorderly Conduct,NA,throwing cup of beer in the face of another student,3/21/08,1,0,1,0,2008,2008-03-21_Disorderly Conduct_1_0_1_0,1,,
191,Male,2009,Assault,NA,assaulted another student by kicking him in the groin.,11/15/07,1,0,0,0,2008,2007-11-15_Assault_1_0_0_0,1,,
192,Male,2009,Alcohol,NA,possession/use of fake id,2/20/08,0,0,1,0,2008,2008-02-20_Alcohol_0_0_1_0,1,,
193,Male,2008,Alcohol,NA,serving/making alcohol available to people under 21,3/1/08,0,0,1,0,2008,2008-03-01_Alcohol_0_0_1_0,1,,
194,Female,2008,Property Damage & Vandalism,NA,"tore smoke alarm out of wall to get it to stop, was not malicious",3/9/08,0,0,0,0,2008,2008-03-09_Property Damage & Vandalism_0_0_0_0,1,,
195,Male,2008,Drugs,NA,"in lieu of a referral to cod, must move from university housing by 4/14/08. smoking marijuana, possession of marijuana and drug parphernalia",2/21/08,0,0,0,0,2008,2008-02-21_Drugs_0_0_0_0,1,,
196,Female,2011,Dishonesty/Fraud,NA,misuse of  princeton id,4/9/08,0,0,0,0,2008,2008-04-09_Dishonesty/Fraud_0_0_0_0,1,,
197,Male,2011,Alcohol,NA,serving alcohol to minors and then lying to a ps officer,3/8/08,0,0,1,1,2008,2008-03-08_Alcohol_0_0_1_1,1,,
198,Male,2011,Alcohol,NA,participating in drinking games,3/8/08,0,0,1,1,2008,2008-03-08_Alcohol_0_0_1_1,1,,
199,Male,2009,Drugs,NA,possession and use of marijuana and possession of drug parphernalia,5/11/08,0,0,0,0,2008,2008-05-11_Drugs_0_0_0_0,1,,
200,Female,2010,Alcohol,NA,possession of alcohol in a public space,2/14/08,0,0,1,1,2008,2008-02-14_Alcohol_0_0_1_1,1,,
201,Female,2010,Alcohol,NA,possession of alcohol in a public space,2/14/08,0,0,1,1,2008,2008-02-14_Alcohol_0_0_1_1,2,,
202,Male,2011,Dishonesty/Fraud,NA,"violating university's policy 'honesty in university matters, specifically, providing accurate information'",2/8/08,0,0,0,0,2008,2008-02-08_Dishonesty/Fraud_0_0_0_0,1,,
203,Male,2011,Property Damage & Vandalism,NA,hosting a party that led to disorderly conduct by your guests and destruction of property/vandalism,2/8/08,0,0,1,1,2008,2008-02-08_Property Damage & Vandalism_0_0_1_1,1,,
204,Male,2010,Property Damage & Vandalism,NA,hosting a party that led to disorderly conduct by your guests and destruction of property/vandalism,2/8/08,0,0,1,1,2008,2008-02-08_Property Damage & Vandalism_0_0_1_1,2,,
205,Male,2010,Property Damage & Vandalism,NA,hosting a party that led to disorderly conduct by your guests and destruction of property/vandalism,2/8/08,0,0,1,1,2008,2008-02-08_Property Damage & Vandalism_0_0_1_1,3,,
206,Male,2014,Property Damage & Vandalism,NA,destruction of property in gauss hall and dishonesty w/ university officials,2/8/08,0,0,1,1,2008,2008-02-08_Property Damage & Vandalism_0_0_1_1,4,,
207,Male,2010,Dishonesty/Fraud,NA,"dishonesty in university academic matters, specifically attempting to gain unfair advantage regarding a paper for his 208 course",3/3/08,0,0,0,0,2008,2008-03-03_Dishonesty/Fraud_0_0_0_0,1,,
208,Male,2011,Assault,NA,assaulted another student threatened the student with physical harm; dishonesty in university matters; violated cease & desist order; violated suspension order.,4/14/08,1,0,0,0,2008,2008-04-14_Assault_1_0_0_0,1,,
209,Female,2011,Disorderly Conduct,NA,violating cease and desist,4/10/08,0,0,0,0,2008,2008-04-10_Disorderly Conduct_0_0_0_0,1,,
210,Female,2013,Health and Safety,NA,on roof of mccormick hall (art museum),3/24/08,0,0,0,0,2008,2008-03-24_Health and Safety_0_0_0_0,1,,
211,Male,2010,Alcohol,NA,serving alcohol to minors,3/28/08,0,0,1,0,2008,2008-03-28_Alcohol_0_0_1_0,1,,
212,Male,2010,Alcohol,NA,serving and unsafe situation: people on roof,4/4/08,0,0,1,1,2008,2008-04-04_Alcohol_0_0_1_1,1,,
213,Male,2010,Alcohol,NA,serving and unsafe situation: people on roof,4/4/08,0,0,1,1,2008,2008-04-04_Alcohol_0_0_1_1,2,,
214,Male,2010,Alcohol,NA,serving to minors,3/27/08,0,0,1,1,2008,2008-03-27_Alcohol_0_0_1_1,1,,
215,Female,2010,Alcohol,NA,serving to minors,3/27/08,0,0,1,1,2008,2008-03-27_Alcohol_0_0_1_1,2,,
216,Female,2010,Disorderly Conduct,NA,non-cooperation w/ and violence towards medical personnel at umcp,4/6/08,1,0,0,0,2008,2008-04-06_Disorderly Conduct_1_0_0_0,1,,
217,Female,2009,Disorderly Conduct,NA,"non-cooperation in that you strenuously and belligerently resisted instructions by staff member at uhs, disorderly conduct in that you used profanity w/ both uhs and pmc, attempted and actual assault, in that you struck a",1/19/08,1,0,0,0,2008,2008-01-19_Disorderly Conduct_1_0_0_0,1,,
218,Female,2009,Drugs,NA,"used marijuana in another students room, violating the nonhonesty in university matters policy, because told officers you were hiding in closet as prank, when in fact was aware that ps was at the door",5/8/08,0,0,1,1,2008,2008-05-08_Drugs_0_0_1_1,1,,
219,Male,2009,Drugs,NA,"used marijuana in room, and violated honesty in university matters policy, told ps that another student present on that occasion was hiding in clost as a prank, when in fact was aware that ps was at the door",5/8/08,0,0,1,1,2008,2008-05-08_Drugs_0_0_1_1,2,,
220,Male,2009,Theft,NA,misppropriation of valuable equipment from media services,3/28/08,0,0,0,0,2008,2008-03-28_Theft_0_0_0_0,1,,
221,Male,2011,Harassment/Respect for Others,NA,"used a racial slur in such a context that it should reasonably have been expected to be taken by others as demeaning, intimidating and injurious.",4/6/08,1,0,0,0,2008,2008-04-06_Harassment/Respect for Others_1_0_0_0,1,,
222,Male,2010,Dishonesty/Fraud,NA,lying to ps officers and university administrators regarding the actions of another student,2/17/08,0,0,0,1,2008,2008-02-17_Dishonesty/Fraud_0_0_0_1,1,,
223,Male,2012,Dishonesty/Fraud,NA,lying to ps officers and university administrators regarding the actions of another student,2/17/08,0,0,0,1,2008,2008-02-17_Dishonesty/Fraud_0_0_0_1,2,,
224,Male,2017,Drugs,NA,smoking marijuana in room,2/17/08,0,0,0,1,2008,2008-02-17_Drugs_0_0_0_1,1,,
225,Male,2012,Drugs,NA,possession of drug paraphernalia and dishonesty in university matters,2/17/08,0,0,0,1,2008,2008-02-17_Drugs_0_0_0_1,2,,
226,Male,2008,Disorderly Conduct,NA,using profane and abusive language toward a library employee,3/16/08,1,0,0,0,2008,2008-03-16_Disorderly Conduct_1_0_0_0,1,,
227,Male,2011,Alcohol,NA,possession of 2 empty kegs,4/24/08,0,0,1,1,2008,2008-04-24_Alcohol_0_0_1_1,1,,
228,Male,2011,Alcohol,NA,possession of a keg,4/24/08,0,0,1,1,2008,2008-04-24_Alcohol_0_0_1_1,2,,
229,Female,2012,Health and Safety,NA,elevated surfaces -on roof of bloomberg hall,3/16/08,0,0,1,0,2008,2008-03-16_Health and Safety_0_0_1_0,1,,
230,Male,2010,Disorderly Conduct,NA,"jumped fence, lied to ps",4/19/08,0,0,0,0,2008,2008-04-19_Disorderly Conduct_0_0_0_0,1,,
231,Female,2010,Alcohol,NA,serving,2/16/08,0,0,1,0,2008,2008-02-16_Alcohol_0_0_1_0,1,,
232,Female,2011,Dishonesty/Fraud,NA,possession of fake id,4/22/08,0,0,1,0,2008,2008-04-22_Dishonesty/Fraud_0_0_1_0,1,,
233,Male,2012,Drugs,NA,use of/being found under influence of marijuana and possession of fake id,4/22/08,0,0,1,1,2008,2008-04-22_Drugs_0_0_1_1,1,,
234,Male,2011,Drugs,NA,"driving under the influence of a controlled substance and possession of a controlled substance, driving dangerously (speeding), possession of a pipe",4/22/08,1,0,1,1,2008,2008-04-22_Drugs_1_0_1_1,1,,
235,Male,2010,Drugs,NA,use of/being found under the influence of marijuana and possession of an id that was not own,4/22/08,0,0,1,1,2008,2008-04-22_Drugs_0_0_1_1,1,,
236,Male,2010,Theft,NA,removing a chair from a computer lab,4/4/08,0,0,0,1,2008,2008-04-04_Theft_0_0_0_1,1,,
237,Female,2010,Theft,NA,removing a chair from a computer lab,4/4/08,0,0,0,1,2008,2008-04-04_Theft_0_0_0_1,2,,
238,Female,2010,Theft,NA,removing a chair from a computer lab,4/4/08,0,0,0,1,2008,2008-04-04_Theft_0_0_0_1,3,,
239,Male,2011,Theft,NA,"removing multiple hamburgers from the whitman dining hall, and then running from one of the dining hall workers",5/12/08,0,0,0,0,2008,2008-05-12_Theft_0_0_0_0,1,,
240,Female,2010,Disorderly Conduct,NA,threatening another student,4/26/08,1,0,0,0,2008,2008-04-26_Disorderly Conduct_1_0_0_0,1,,
241,Male,2010,Drugs,NA,possession of marijuana and drug paraphernalia,4/13/08,0,0,0,0,2008,2008-04-13_Drugs_0_0_0_0,1,,
242,Male,2010,Alcohol,NA,serving to minors,3/29/08,0,0,1,0,2008,2008-03-29_Alcohol_0_0_1_0,1,,
243,Male,2009,Alcohol,NA,possession of a keg,5/15/08,0,0,1,1,2008,2008-05-15_Alcohol_0_0_1_1,1,,
244,Male,2010,Alcohol,NA,open container,5/15/08,0,0,1,1,2008,2008-05-15_Alcohol_0_0_1_1,2,,
245,Male,2011,Alcohol,NA,alcohol consumption contributed to behavior that infringed on the peace and privacy of others,4/25/08,1,0,1,0,2008,2008-04-25_Alcohol_1_0_1_0,1,,
246,Male,2008,Alcohol,NA,serving to minors,5/2/08,0,0,1,1,2008,2008-05-02_Alcohol_0_0_1_1,1,,
247,Male,2008,Alcohol,NA,serving to minors,5/2/08,0,0,1,1,2008,2008-05-02_Alcohol_0_0_1_1,2,,
248,Male,2008,Alcohol,NA,serving to people under 21 years of age,5/2/08,0,0,1,1,2008,2008-05-02_Alcohol_0_0_1_1,3,,
249,Male,2013,Drugs,NA,smoking marijuana and possession of paraphernalia in room,5/4/08,0,0,0,0,2008,2008-05-04_Drugs_0_0_0_0,1,,
250,Male,2010,Disorderly Conduct,NA,misconduct at prospect house and uncooperative behavior w/ ps,5/9/08,0,0,0,0,2008,2008-05-09_Disorderly Conduct_0_0_0_0,1,,
251,Male,2009,Theft,NA,unauthorized entry into the west windsor impound lot and the misappropriation of property,5/1/08,0,0,0,0,2008,2008-05-01_Theft_0_0_0_0,1,,
252,Female,2011,Dishonesty/Fraud,NA,dishonesty w/ registrar's office,5/12/08,0,0,0,0,2008,2008-05-12_Dishonesty/Fraud_0_0_0_0,1,,
253,Male,2011,Alcohol,NA,serving/hosting,5/18/08,0,0,1,1,2008,2008-05-18_Alcohol_0_0_1_1,1,,
254,Male,2010,Alcohol,NA,serving/hosting,5/18/08,0,0,1,1,2008,2008-05-18_Alcohol_0_0_1_1,2,,
255,Male,2010,Alcohol,NA,serving/hosting,5/18/08,0,0,1,1,2008,2008-05-18_Alcohol_0_0_1_1,3,,
256,Female,2010,Dishonesty/Fraud,NA,falsely informed u. officials including 2 professors and college dean that you handed in 2 exams last semester when in fact didn't hand in either 2,3/28/08,0,0,0,0,2008,2008-03-28_Dishonesty/Fraud_0_0_0_0,1,,
257,Male,2010,Alcohol,NA,serving to minors,5/13/08,0,0,1,1,2008,2008-05-13_Alcohol_0_0_1_1,1,,
258,Male,2010,Alcohol,NA,serving alcohol to minors in suite,5/13/08,0,0,1,1,2008,2008-05-13_Alcohol_0_0_1_1,2,,
259,Female,2012,Drugs,NA,possession and use of marijuana and related paraphernalia,3/2/08,0,0,0,0,2008,2008-03-02_Drugs_0_0_0_0,1,,
260,Female,2010,Dishonesty/Fraud,NA,"violating university regulations regarding 'honesty in university matters'; sent false e-mails to professor after date for work was due in course, telling him that had already submitted the work when, had not",6/2/08,0,0,0,0,2008,2008-06-02_Dishonesty/Fraud_0_0_0_0,1,,
261,Female,2009,Assault,NA,assaulted another student.,4/25/08,1,0,0,0,2008,2008-04-25_Assault_1_0_0_0,1,,
262,Male,2011,Disorderly Conduct,NA,"vilolated university's repsect for others policy, when disrespectful to and cursed at a public safety officer",4/22/08,0,0,0,0,2008,2008-04-22_Disorderly Conduct_0_0_0_0,1,,
263,Male,2010,Alcohol,NA,serving to minors,4/16/08,0,0,1,0,2008,2008-04-16_Alcohol_0_0_1_0,1,,
264,Male,2010,Disorderly Conduct,NA,verbally exhibited rude and disruptive behavior towards a member of the university admissions staff during an official event in the whitman dining hall,5/30/08,1,0,0,0,2008,2008-05-30_Disorderly Conduct_1_0_0_0,1,,
265,Male,2009,Alcohol,NA,had underage students help him carry alcohol across campus.,9/13/08,0,0,0,0,2009,2008-09-13_Alcohol_0_0_0_0,1,,
266,Female,2009,Alcohol,NA,in possession of a keg on campus.,9/10/08,0,0,1,0,2009,2008-09-10_Alcohol_0_0_1_0,1,,
267,Male,2010,Disorderly Conduct,NA,unauthorized entry into an active construction site.,6/26/08,0,0,0,1,2009,2008-06-26_Disorderly Conduct_0_0_0_1,1,,
268,Male,2009,Disorderly Conduct,NA,unauthorized entry into an active construction site.,6/26/08,0,0,0,1,2009,2008-06-26_Disorderly Conduct_0_0_0_1,2,,
269,Female,2009,Disorderly Conduct,NA,disorderly conduct while intoxicated -verbally abusive to public safety as well as non cooperative and abusive to umpc staff.,9/21/08,0,0,1,0,2009,2008-09-21_Disorderly Conduct_0_0_1_0,1,,
270,Male,2010,Disorderly Conduct,NA,aggressively and physically resisted princeton first aid rescue squad  and ps officers while intoxicated.,9/5/08,1,0,1,0,2009,2008-09-05_Disorderly Conduct_1_0_1_0,1,,
271,Male,2011,Alcohol,NA,possession of alcohol as a minor and use of a fake id,10/1/08,0,0,1,0,2009,2008-10-01_Alcohol_0_0_1_0,1,,
272,Male,2009,Disorderly Conduct,NA,throwing broken furniture out dorm room window.,5/30/08,0,0,0,1,2009,2008-05-30_Disorderly Conduct_0_0_0_1,1,,
273,Male,2009,Disorderly Conduct,NA,throwing broken furniture out the window.,5/30/08,0,0,0,1,2009,2008-05-30_Disorderly Conduct_0_0_0_1,2,,
274,Male,2009,Alcohol,NA,serving to minors,9/13/08,0,0,1,0,2009,2008-09-13_Alcohol_0_0_1_0,1,,
275,Male,2009,Disorderly Conduct,NA,directed to leave the room of party and returned to inquire further of the dps officers.,10/4/08,0,0,1,0,2009,2008-10-04_Disorderly Conduct_0_0_1_0,1,,
276,Female,2011,Alcohol,NA,underage possession of alcohol.,9/9/08,0,0,0,0,2009,2008-09-09_Alcohol_0_0_0_0,1,,
277,Male,2009,Drugs,NA,acknowledged having marijuana and paraphernalia.,10/4/08,0,0,0,0,2009,2008-10-04_Drugs_0_0_0_0,1,,
278,Male,2011,Drugs,NA,possession and use of marijuana,2/29/08,0,0,0,0,2009,2008-02-29_Drugs_0_0_0_0,1,,
279,Male,2011,Alcohol,NA,serving to minors,9/27/08,0,0,1,0,2009,2008-09-27_Alcohol_0_0_1_0,1,,
280,Male,2010,Alcohol,NA,minor in possession of alcohol and use of fake id,9/15/08,0,0,1,0,2009,2008-09-15_Alcohol_0_0_1_0,1,,
281,Male,2010,Alcohol,NA,making alcohol available to minors.,9/11/08,0,0,1,0,2009,2008-09-11_Alcohol_0_0_1_0,1,,
282,Male,2012,Alcohol,NA,"serving to minors, property damage",9/5/08,0,0,1,0,2009,2008-09-05_Alcohol_0_0_1_0,1,,
283,Male,2011,Theft,NA,theft/ unauthorized borrowing of university 'stop' sign.,9/5/08,0,0,0,0,2009,2008-09-05_Theft_0_0_0_0,1,,
284,Male,2010,Assault,NA,"grabbed another student, causing her to bump up against his bedroom door.",5/10/08,1,0,0,0,2009,2008-05-10_Assault_1_0_0_0,1,,
285,Female,2013,Disorderly Conduct,NA,"unauthorized entry, locking yourself and another student in that room, moving the resident's belongings w/o his permission and then refusing to open door to resident when he attempted to enter his own room",6/1/08,1,0,0,0,2009,2008-06-01_Disorderly Conduct_1_0_0_0,1,,
286,Female,2010,Disorderly Conduct,NA,"leaving campus without cleaning out your room, or packing up your belongings",6/20/08,0,0,0,0,2009,2008-06-20_Disorderly Conduct_0_0_0_0,1,,
287,Male,2011,Alcohol,NA,minor in possession in common area,9/13/08,0,0,0,0,2009,2008-09-13_Alcohol_0_0_0_0,1,,
288,Male,2012,Alcohol,NA,violating university's alcohol policy and failing to cooperate with ps,10/10/08,0,0,1,0,2009,2008-10-10_Alcohol_0_0_1_0,1,,
289,Male,2009,Alcohol,NA,"carrying alcohol back to dorm w/ minor, evidence of intent to serve",10/26/08,0,0,1,0,2009,2008-10-26_Alcohol_0_0_1_0,1,,
290,Female,2010,Alcohol,NA,possession of 3 kegs on campus,10/11/08,0,0,1,0,2009,2008-10-11_Alcohol_0_0_1_0,1,,
291,Male,2012,Health and Safety,NA,"was assembling a realistic plastic toy gun in psych department, public safety was called",10/27/08,0,0,0,0,2009,2008-10-27_Health and Safety_0_0_0_0,1,,
292,Female,2010,Alcohol,NA,serving to minors and smoking tobacco in dorm room,10/19/08,0,0,1,0,2009,2008-10-19_Alcohol_0_0_1_0,1,,
293,Male,2011,Alcohol,NA,serving to minors and failure to be straightforward w/  ps,9/17/08,0,0,1,0,2009,2008-09-17_Alcohol_0_0_1_0,1,,
294,Male,2012,Drugs,NA,possession of marijuana and drug paraphernalia,10/17/08,0,0,0,0,2009,2008-10-17_Drugs_0_0_0_0,1,,
295,Male,2012,Drugs,NA,possession of marijuana,10/2/08,0,0,0,0,2009,2008-10-02_Drugs_0_0_0_0,1,,
296,Male,2011,Alcohol,NA,participating in a drinking game,9/18/08,0,0,1,1,2009,2008-09-18_Alcohol_0_0_1_1,1,,
297,Male,2011,Alcohol,NA,participating in drinking games,9/18/08,0,0,1,1,2009,2008-09-18_Alcohol_0_0_1_1,2,,
298,Male,2009,Health and Safety,NA,smoking in dormitory room,1/17/09,0,0,0,0,2009,2009-01-17_Health and Safety_0_0_0_0,1,,
299,Male,2009,Disorderly Conduct,NA,"noncompliance with ps and emts, unauthorized entry into dorm room as well as urinating in the common room.",10/30/08,1,0,0,0,2009,2008-10-30_Disorderly Conduct_1_0_0_0,1,,
300,Male,2011,Alcohol,NA,serving to minors in room,10/10/08,0,0,1,1,2009,2008-10-10_Alcohol_0_0_1_1,1,,
301,Male,2010,Alcohol,NA,serving to minors in your room,11/18/08,0,0,1,0,2009,2008-11-18_Alcohol_0_0_1_0,1,,
302,Male,2010,Alcohol,NA,serving to minors in dorm room,10/10/08,0,0,1,1,2009,2008-10-10_Alcohol_0_0_1_1,2,2nd person for event described on row 301,
303,Male,2011,Alcohol,NA,serving/hosting,9/17/08,0,0,1,1,2009,2008-09-17_Alcohol_0_0_1_1,1,,
304,Male,2012,Disorderly Conduct,NA,didn't step forward when asked to by dps,9/17/08,0,0,0,1,2009,2008-09-17_Disorderly Conduct_0_0_0_1,1,,
305,Male,2013,Alcohol,NA,serving/ hosting  and organization of  drinking game,9/17/08,0,0,1,1,2009,2008-09-17_Alcohol_0_0_1_1,1,,
306,Male,2012,Alcohol,NA,serving/hosting and organization of drinking games,9/17/08,0,0,1,1,2009,2008-09-17_Alcohol_0_0_1_1,2,,
307,Male,2012,Alcohol,NA,"serving/hosting, organization of drinking game",9/17/08,0,0,1,1,2009,2008-09-17_Alcohol_0_0_1_1,3,,
308,Male,2011,Alcohol,NA,hosting a drinking game,9/17/08,0,0,1,1,2009,2008-09-17_Alcohol_0_0_1_1,4,,
309,Female,2013,Health and Safety,NA,found on roof of steam stack of cogeneration plant,10/21/08,0,0,0,0,2009,2008-10-21_Health and Safety_0_0_0_0,1,,
310,Male,2010,Alcohol,NA,serving to minors,10/25/08,0,0,1,1,2009,2008-10-25_Alcohol_0_0_1_1,1,,
311,Male,2010,Alcohol,NA,serving to minors,10/25/08,0,0,1,1,2009,2008-10-25_Alcohol_0_0_1_1,2,,
312,Male,2010,Alcohol,NA,serving to minors,10/25/08,0,0,1,1,2009,2008-10-25_Alcohol_0_0_1_1,3,,
313,Female,2009,Disorderly Conduct,NA,failure to cooperate w/ ps in that while intoxicated ran away from officer,11/6/08,0,0,1,0,2009,2008-11-06_Disorderly Conduct_0_0_1_0,1,,
314,Male,2010,Alcohol,NA,serving to minors in your room,10/26/08,0,0,1,1,2009,2008-10-26_Alcohol_0_0_1_1,1,,
315,Male,2010,Alcohol,NA,serving alcohol to minors in room,10/26/08,0,0,1,1,2009,2008-10-26_Alcohol_0_0_1_1,2,,
316,Male,2010,Alcohol,NA,serving to minors in your room,10/26/08,0,0,1,1,2009,2008-10-26_Alcohol_0_0_1_1,3,,
317,Male,2010,Alcohol,NA,serving to minors in your room,10/26/08,0,0,1,1,2009,2008-10-26_Alcohol_0_0_1_1,4,,
318,Male,2010,Disorderly Conduct,NA,"non-cooperation w/ ps, disregarded officer's instructions to remain in another student's dorm to answer questions",10/26/08,0,0,0,1,2009,2008-10-26_Disorderly Conduct_0_0_0_1,1,,
319,Male,2012,Disorderly Conduct,NA,"non -cooperation w/ ps officers and failure to identify self as being underage, urinated on side of building while under the influence of alcohol",9/17/08,1,0,1,0,2009,2008-09-17_Disorderly Conduct_1_0_1_0,1,,
320,Male,2012,Drugs,NA,possession of and using marijuana,10/12/08,0,0,1,1,2009,2008-10-12_Drugs_0_0_1_1,1,,
321,Male,2011,Drugs,NA,possession of and use of marijuana,10/12/08,0,0,1,1,2009,2008-10-12_Drugs_0_0_1_1,2,,
322,Male,2011,Drugs,NA,possession of and using marijuana,10/12/08,0,0,1,1,2009,2008-10-12_Drugs_0_0_1_1,3,,
323,Male,2011,Alcohol,NA,hosting party in which the participants were all under 21,10/18/08,0,0,1,0,2009,2008-10-18_Alcohol_0_0_1_0,1,,
324,Male,2012,Property Damage & Vandalism,NA,kicked out screen of window at mccosh while intoxicated,10/18/08,0,0,1,0,2009,2008-10-18_Property Damage & Vandalism_0_0_1_0,1,,
325,Male,2011,Alcohol,NA,"hosting, participating in drinking game",10/11/08,0,0,1,1,2009,2008-10-11_Alcohol_0_0_1_1,1,,
326,Male,2011,Alcohol,NA,hosting and participating in drinking games,10/11/08,0,0,1,1,2009,2008-10-11_Alcohol_0_0_1_1,2,,
327,Male,2011,Alcohol,NA,serving alcohol to minors,10/10/08,0,0,1,1,2009,2008-10-10_Alcohol_0_0_1_1,1,,
328,Female,2011,Alcohol,NA,serving alcohol to minors and failure to cooperate w/ ps,10/11/08,0,0,1,1,2009,2008-10-11_Alcohol_0_0_1_1,3,3rd person for event described on row 327,
329,Female,2011,Alcohol,NA,serving alcohol to minors and failure to cooperate w/ ps,10/11/08,0,0,1,1,2009,2008-10-11_Alcohol_0_0_1_1,4,4th person for event described on row 327,
